application_id,application_date,job_id,job_title,location,salary_min,salary_max,avg_salary,company_name,industry,seeker_id,experience_years,current_location,status
240,2026-04-02,266,Business Analyst,Bangalore,675121,911548,793334,Deloitte,Consulting,52,3,Delhi,Rejected
241,2026-04-02,83,Data Analyst,Pune,518528,1508438,1013483,Amazon,IT,37,6,Hyderabad,Hired
242,2026-04-02,203,Data Scientist,Mumbai,797699,1151911,974805,Accenture,Analytics,177,1,Hyderabad,Applied
243,2026-04-02,2,BI Analyst,Pune,768295,910241,839268,Cognizant,Analytics,170,5,Pune,Hired
244,2026-04-02,112,Business Analyst,Mumbai,414953,927778,671365,Wipro,Ecommerce,193,7,Mumbai,Rejected
245,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,45,7,Pune,Rejected
246,2026-04-02,101,SQL Developer,Bangalore,571315,1278557,924936,Deloitte,Consulting,90,3,Pune,Rejected
247,2026-04-02,26,BI Analyst,Pune,694484,1428504,1061494,Deloitte,Ecommerce,10,3,Hyderabad,Applied
248,2026-04-02,89,SQL Developer,Pune,691379,1112124,901751,Amazon,Consulting,14,7,Pune,Hired
249,2026-04-02,76,Business Analyst,Hyderabad,565904,1184223,875063,Amazon,IT,32,3,Bangalore,Rejected
250,2026-04-02,96,Business Analyst,Bangalore,649930,1334404,992167,Cognizant,Consulting,25,2,Delhi,Interview
251,2026-04-02,55,Business Analyst,Delhi,729540,1497319,1113429,Amazon,Consulting,189,5,Pune,Rejected
252,2026-04-02,272,BI Analyst,Delhi,456537,1023579,740058,Deloitte,Consulting,124,7,Bangalore,Shortlisted
253,2026-04-02,170,SQL Developer,Pune,715977,1134134,925055,Amazon,Consulting,140,3,Pune,Shortlisted
254,2026-04-02,256,Data Analyst,Hyderabad,401063,1277457,839260,Deloitte,Consulting,138,0,Hyderabad,Rejected
255,2026-04-02,139,Data Analyst,Mumbai,590555,990852,790703,Deloitte,Analytics,114,8,Delhi,Hired
256,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,66,8,Hyderabad,Shortlisted
257,2026-04-02,215,Business Analyst,Hyderabad,789684,1351614,1070649,Amazon,Consulting,173,5,Bangalore,Interview
258,2026-04-02,37,BI Analyst,Delhi,486510,1415577,951043,Amazon,IT,33,7,Pune,Interview
259,2026-04-02,86,Business Analyst,Pune,575842,1409289,992565,Accenture,Analytics,106,3,Bangalore,Applied
260,2026-04-02,240,Business Analyst,Hyderabad,498109,1234502,866305,Infosys,Finance,43,2,Hyderabad,Interview
261,2026-04-02,217,BI Analyst,Pune,406022,1493261,949641,Cognizant,Finance,130,7,Pune,Rejected
262,2026-04-02,261,SQL Developer,Pune,763673,1106302,934987,Amazon,Finance,117,1,Bangalore,Interview
263,2026-04-02,145,Data Analyst,Bangalore,719791,980953,850372,Google,Analytics,107,3,Delhi,Rejected
264,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,86,4,Hyderabad,Interview
265,2026-04-02,153,Data Analyst,Hyderabad,748369,1023041,885705,Infosys,Analytics,123,5,Pune,Interview
266,2026-04-02,280,BI Analyst,Delhi,457879,1188801,823340,Capgemini,Consulting,180,1,Hyderabad,Interview
267,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,148,5,Delhi,Shortlisted
268,2026-04-02,272,BI Analyst,Delhi,456537,1023579,740058,Deloitte,Consulting,57,0,Mumbai,Shortlisted
269,2026-04-02,66,BI Analyst,Mumbai,643624,1257470,950547,Google,IT,124,7,Bangalore,Applied
270,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,41,5,Delhi,Interview
271,2026-04-02,172,BI Analyst,Pune,655484,1058850,857167,Accenture,Finance,113,3,Bangalore,Hired
272,2026-04-02,237,Data Analyst,Delhi,430228,1093051,761639,Google,IT,183,3,Pune,Shortlisted
273,2026-04-02,67,Data Scientist,Mumbai,674620,1224631,949625,Microsoft,Consulting,12,6,Pune,Applied
274,2026-04-02,63,Business Analyst,Pune,424214,1032999,728606,Infosys,Finance,70,3,Bangalore,Shortlisted
275,2026-04-02,212,BI Analyst,Pune,760054,1314410,1037232,Capgemini,Consulting,130,7,Pune,Hired
276,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,93,4,Mumbai,Shortlisted
277,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,107,3,Delhi,Applied
278,2026-04-02,161,Business Analyst,Bangalore,481301,1065260,773280,Cognizant,Finance,179,5,Delhi,Hired
279,2026-04-02,58,SQL Developer,Hyderabad,544418,985272,764845,Amazon,Finance,129,8,Delhi,Applied
280,2026-04-02,55,Business Analyst,Delhi,729540,1497319,1113429,Amazon,Consulting,199,5,Mumbai,Hired
281,2026-04-02,244,Business Analyst,Hyderabad,489776,1103602,796689,Capgemini,IT,9,5,Hyderabad,Hired
282,2026-04-02,26,BI Analyst,Pune,694484,1428504,1061494,Deloitte,Ecommerce,90,3,Pune,Applied
283,2026-04-02,224,BI Analyst,Pune,556168,961216,758692,Microsoft,Analytics,47,2,Pune,Applied
284,2026-04-02,88,Data Analyst,Pune,751545,1301892,1026718,Infosys,Analytics,62,8,Hyderabad,Interview
285,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,182,0,Bangalore,Rejected
286,2026-04-02,82,Business Analyst,Bangalore,465323,997936,731629,Deloitte,Analytics,11,6,Hyderabad,Rejected
287,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,169,2,Hyderabad,Rejected
288,2026-04-02,79,Data Analyst,Mumbai,494190,1160005,827097,Microsoft,Analytics,185,8,Hyderabad,Applied
289,2026-04-02,182,Data Analyst,Delhi,746619,1393572,1070095,Amazon,Finance,196,5,Delhi,Rejected
290,2026-04-02,166,Data Scientist,Delhi,762217,1193720,977968,Google,Analytics,83,7,Delhi,Applied
291,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,130,7,Pune,Interview
292,2026-04-02,24,Data Scientist,Hyderabad,593850,1086836,840343,Deloitte,Analytics,30,2,Mumbai,Applied
293,2026-04-02,78,Data Analyst,Delhi,591887,1145695,868791,Capgemini,Consulting,115,2,Mumbai,Rejected
294,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,124,7,Bangalore,Hired
295,2026-04-02,102,Data Scientist,Delhi,593365,1452433,1022899,Capgemini,IT,101,3,Hyderabad,Interview
296,2026-04-02,106,BI Analyst,Delhi,419414,1386873,903143,Cognizant,Analytics,155,3,Delhi,Hired
297,2026-04-02,60,Data Analyst,Mumbai,694794,1072947,883870,Deloitte,Consulting,37,6,Hyderabad,Rejected
298,2026-04-02,160,Data Scientist,Pune,552203,1158720,855461,Wipro,Ecommerce,77,7,Bangalore,Applied
299,2026-04-02,205,Business Analyst,Mumbai,763104,1033518,898311,Cognizant,IT,196,5,Delhi,Interview
300,2026-04-02,103,Business Analyst,Bangalore,760093,926050,843071,Capgemini,Consulting,108,6,Pune,Hired
301,2026-04-02,246,Data Scientist,Delhi,748373,917218,832795,Google,Analytics,192,1,Hyderabad,Shortlisted
302,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,121,5,Delhi,Applied
303,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,35,1,Bangalore,Hired
304,2026-04-02,145,Data Analyst,Bangalore,719791,980953,850372,Google,Analytics,43,2,Hyderabad,Applied
305,2026-04-02,113,Data Scientist,Hyderabad,620432,1478190,1049311,Deloitte,Analytics,55,0,Pune,Interview
306,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,70,3,Bangalore,Shortlisted
307,2026-04-02,148,BI Analyst,Pune,457789,1404810,931299,Amazon,Consulting,122,3,Pune,Rejected
308,2026-04-02,299,Data Scientist,Delhi,777910,1197135,987522,Google,Analytics,26,6,Delhi,Shortlisted
309,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,70,3,Bangalore,Rejected
310,2026-04-02,88,Data Analyst,Pune,751545,1301892,1026718,Infosys,Analytics,116,8,Delhi,Shortlisted
311,2026-04-02,108,BI Analyst,Delhi,633928,1277774,955851,Google,Analytics,96,3,Mumbai,Hired
312,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,92,4,Pune,Shortlisted
313,2026-04-02,39,Data Analyst,Bangalore,695002,1023807,859404,Infosys,Consulting,190,4,Pune,Applied
314,2026-04-02,216,Data Scientist,Delhi,482174,963084,722629,Infosys,Finance,128,7,Mumbai,Rejected
315,2026-04-02,123,Data Scientist,Delhi,705891,993851,849871,Cognizant,Consulting,144,6,Pune,Applied
316,2026-04-02,74,Business Analyst,Pune,451252,900816,676034,Microsoft,Consulting,85,0,Hyderabad,Hired
317,2026-04-02,66,BI Analyst,Mumbai,643624,1257470,950547,Google,IT,1,3,Hyderabad,Rejected
318,2026-04-02,119,Data Analyst,Bangalore,598473,1422851,1010662,Microsoft,Consulting,97,1,Bangalore,Shortlisted
319,2026-04-02,206,BI Analyst,Pune,671584,1102441,887012,Amazon,Consulting,30,2,Mumbai,Rejected
320,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,21,6,Hyderabad,Applied
321,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,112,3,Bangalore,Applied
322,2026-04-02,102,Data Scientist,Delhi,593365,1452433,1022899,Capgemini,IT,79,7,Hyderabad,Interview
323,2026-04-02,126,SQL Developer,Bangalore,678895,1417869,1048382,Deloitte,Consulting,80,7,Pune,Shortlisted
324,2026-04-02,24,Data Scientist,Hyderabad,593850,1086836,840343,Deloitte,Analytics,186,6,Pune,Hired
325,2026-04-02,111,SQL Developer,Hyderabad,652125,1470264,1061194,Capgemini,IT,110,4,Delhi,Rejected
326,2026-04-02,269,BI Analyst,Mumbai,630008,1465393,1047700,Amazon,Consulting,105,7,Pune,Rejected
327,2026-04-02,155,Data Analyst,Hyderabad,407208,1066347,736777,Deloitte,Ecommerce,138,0,Hyderabad,Interview
328,2026-04-02,122,SQL Developer,Hyderabad,540162,1265184,902673,Infosys,Ecommerce,57,0,Mumbai,Hired
329,2026-04-02,193,Business Analyst,Pune,623207,1399283,1011245,Deloitte,IT,49,3,Bangalore,Rejected
330,2026-04-02,245,Business Analyst,Mumbai,550988,908123,729555,Cognizant,Analytics,164,4,Bangalore,Applied
331,2026-04-02,209,Business Analyst,Bangalore,694373,1012451,853412,Amazon,Finance,66,8,Hyderabad,Shortlisted
332,2026-04-02,158,Data Analyst,Bangalore,458883,1399236,929059,Cognizant,Ecommerce,108,6,Pune,Applied
333,2026-04-02,173,Data Scientist,Hyderabad,683325,937330,810327,Accenture,Finance,21,6,Hyderabad,Interview
334,2026-04-02,235,BI Analyst,Delhi,403152,1221507,812329,Capgemini,Consulting,196,5,Delhi,Applied
335,2026-04-02,175,Data Analyst,Bangalore,664565,1247688,956126,Cognizant,Analytics,17,2,Mumbai,Hired
336,2026-04-02,270,Business Analyst,Mumbai,404239,995540,699889,Cognizant,IT,26,6,Delhi,Applied
337,2026-04-02,267,SQL Developer,Bangalore,711816,909357,810586,Accenture,Consulting,193,7,Mumbai,Interview
338,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,153,4,Hyderabad,Hired
339,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,108,6,Pune,Rejected
340,2026-04-02,271,Data Analyst,Pune,650122,1256647,953384,Accenture,Finance,162,5,Mumbai,Rejected
341,2026-04-02,98,Data Scientist,Hyderabad,703267,1034219,868743,Google,Ecommerce,78,4,Pune,Hired
342,2026-04-02,81,Data Analyst,Hyderabad,616834,1410691,1013762,Microsoft,Analytics,179,5,Delhi,Hired
343,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,21,6,Hyderabad,Hired
344,2026-04-02,116,BI Analyst,Hyderabad,655500,922173,788836,Google,Analytics,183,3,Pune,Applied
345,2026-04-02,9,SQL Developer,Hyderabad,481959,1136092,809025,Capgemini,Consulting,33,7,Pune,Interview
346,2026-04-02,175,Data Analyst,Bangalore,664565,1247688,956126,Cognizant,Analytics,189,5,Pune,Shortlisted
347,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,44,7,Bangalore,Interview
348,2026-04-02,31,Business Analyst,Pune,499604,1295419,897511,Cognizant,Finance,48,8,Bangalore,Shortlisted
349,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,5,5,Bangalore,Hired
350,2026-04-02,271,Data Analyst,Pune,650122,1256647,953384,Accenture,Finance,168,7,Bangalore,Interview
351,2026-04-02,152,Data Analyst,Mumbai,671616,1318263,994939,Cognizant,Analytics,68,8,Hyderabad,Shortlisted
352,2026-04-02,212,BI Analyst,Pune,760054,1314410,1037232,Capgemini,Consulting,138,0,Hyderabad,Shortlisted
353,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,10,3,Hyderabad,Interview
354,2026-04-02,25,BI Analyst,Mumbai,772682,1322940,1047811,Deloitte,Ecommerce,38,1,Pune,Applied
355,2026-04-02,143,SQL Developer,Mumbai,445219,1094906,770062,Deloitte,Analytics,170,5,Pune,Shortlisted
356,2026-04-02,200,Business Analyst,Pune,550826,1417057,983941,Accenture,Consulting,166,2,Hyderabad,Shortlisted
357,2026-04-02,207,Business Analyst,Pune,629487,1424459,1026973,Accenture,Consulting,172,5,Pune,Hired
358,2026-04-02,167,Data Analyst,Mumbai,454236,961762,707999,Cognizant,Consulting,192,1,Hyderabad,Applied
359,2026-04-02,192,BI Analyst,Mumbai,700404,1351325,1025864,Amazon,Finance,120,8,Delhi,Interview
360,2026-04-02,30,Data Scientist,Mumbai,574433,930713,752573,Cognizant,Finance,27,3,Hyderabad,Hired
361,2026-04-02,223,Data Analyst,Mumbai,791833,1304599,1048216,Amazon,Consulting,80,7,Pune,Shortlisted
362,2026-04-02,168,SQL Developer,Pune,694811,1208931,951871,Cognizant,Consulting,186,6,Pune,Applied
363,2026-04-02,107,BI Analyst,Delhi,591788,990298,791043,Cognizant,Analytics,102,7,Bangalore,Hired
364,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,42,3,Delhi,Interview
365,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,8,1,Mumbai,Hired
366,2026-04-02,87,Business Analyst,Mumbai,514173,1143827,829000,Infosys,Finance,10,3,Hyderabad,Shortlisted
367,2026-04-02,93,Data Scientist,Bangalore,416825,1030299,723562,Deloitte,Analytics,74,0,Mumbai,Shortlisted
368,2026-04-02,256,Data Analyst,Hyderabad,401063,1277457,839260,Deloitte,Consulting,54,0,Delhi,Hired
369,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,18,3,Bangalore,Shortlisted
370,2026-04-02,206,BI Analyst,Pune,671584,1102441,887012,Amazon,Consulting,48,8,Bangalore,Hired
371,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,122,3,Pune,Hired
372,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,181,4,Mumbai,Applied
373,2026-04-02,101,SQL Developer,Bangalore,571315,1278557,924936,Deloitte,Consulting,108,6,Pune,Shortlisted
374,2026-04-02,137,Business Analyst,Pune,483646,965470,724558,Amazon,Consulting,34,0,Pune,Rejected
375,2026-04-02,121,BI Analyst,Mumbai,414579,999583,707081,Google,IT,22,3,Delhi,Interview
376,2026-04-02,222,BI Analyst,Mumbai,449878,1411510,930694,Amazon,IT,165,2,Pune,Rejected
377,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,100,2,Bangalore,Shortlisted
378,2026-04-02,112,Business Analyst,Mumbai,414953,927778,671365,Wipro,Ecommerce,184,0,Delhi,Interview
379,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,12,6,Pune,Rejected
380,2026-04-02,175,Data Analyst,Bangalore,664565,1247688,956126,Cognizant,Analytics,96,3,Mumbai,Hired
381,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,200,7,Bangalore,Interview
382,2026-04-02,228,BI Analyst,Delhi,519142,1022361,770751,Microsoft,Consulting,40,7,Delhi,Interview
383,2026-04-02,85,Data Scientist,Pune,582960,965336,774148,Cognizant,Consulting,176,4,Hyderabad,Hired
384,2026-04-02,84,Data Analyst,Bangalore,478269,1522702,1000485,Deloitte,IT,72,7,Hyderabad,Hired
385,2026-04-02,183,BI Analyst,Bangalore,591304,940312,765808,Accenture,Analytics,10,3,Hyderabad,Shortlisted
386,2026-04-02,2,BI Analyst,Pune,768295,910241,839268,Cognizant,Analytics,135,7,Delhi,Applied
387,2026-04-02,73,SQL Developer,Pune,719231,1276180,997705,Deloitte,Analytics,49,3,Bangalore,Rejected
388,2026-04-02,100,Data Analyst,Pune,568328,1444267,1006297,Deloitte,Consulting,189,5,Pune,Hired
389,2026-04-02,14,Business Analyst,Delhi,519939,958940,739439,Microsoft,Analytics,30,2,Mumbai,Rejected
390,2026-04-02,169,Business Analyst,Pune,501577,970692,736134,Cognizant,IT,56,6,Bangalore,Rejected
391,2026-04-02,184,Data Scientist,Bangalore,559138,1213788,886463,Infosys,Ecommerce,38,1,Pune,Applied
392,2026-04-02,300,Business Analyst,Mumbai,533872,1367052,950462,Cognizant,Ecommerce,25,2,Delhi,Interview
393,2026-04-02,267,SQL Developer,Bangalore,711816,909357,810586,Accenture,Consulting,41,5,Delhi,Applied
394,2026-04-02,144,SQL Developer,Hyderabad,487553,1120369,803961,Amazon,Finance,2,1,Pune,Rejected
395,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,90,3,Pune,Interview
396,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,174,1,Pune,Rejected
397,2026-04-02,126,SQL Developer,Bangalore,678895,1417869,1048382,Deloitte,Consulting,70,3,Bangalore,Hired
398,2026-04-02,175,Data Analyst,Bangalore,664565,1247688,956126,Cognizant,Analytics,33,7,Pune,Applied
399,2026-04-02,150,Data Scientist,Bangalore,676482,1335335,1005908,Wipro,Ecommerce,101,3,Hyderabad,Interview
400,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,25,2,Delhi,Rejected
401,2026-04-02,216,Data Scientist,Delhi,482174,963084,722629,Infosys,Finance,56,6,Bangalore,Shortlisted
402,2026-04-02,21,BI Analyst,Bangalore,512366,1413170,962768,Wipro,Ecommerce,59,0,Bangalore,Hired
403,2026-04-02,114,SQL Developer,Mumbai,543618,1141694,842656,Deloitte,Consulting,29,6,Delhi,Shortlisted
404,2026-04-02,137,Business Analyst,Pune,483646,965470,724558,Amazon,Consulting,26,6,Delhi,Applied
405,2026-04-02,219,Data Scientist,Mumbai,615231,1352793,984012,Deloitte,Analytics,132,2,Hyderabad,Interview
406,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,72,7,Hyderabad,Shortlisted
407,2026-04-02,81,Data Analyst,Hyderabad,616834,1410691,1013762,Microsoft,Analytics,69,6,Pune,Shortlisted
408,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,81,2,Hyderabad,Applied
409,2026-04-02,274,SQL Developer,Hyderabad,603274,1090878,847076,Amazon,IT,78,4,Pune,Shortlisted
410,2026-04-02,79,Data Analyst,Mumbai,494190,1160005,827097,Microsoft,Analytics,102,7,Bangalore,Shortlisted
411,2026-04-02,225,BI Analyst,Delhi,610104,1294512,952308,Cognizant,Analytics,164,4,Bangalore,Applied
412,2026-04-02,223,Data Analyst,Mumbai,791833,1304599,1048216,Amazon,Consulting,8,1,Mumbai,Applied
413,2026-04-02,115,Business Analyst,Mumbai,767044,1062633,914838,Capgemini,Consulting,78,4,Pune,Interview
414,2026-04-02,295,Business Analyst,Pune,672175,1417046,1044610,Amazon,Consulting,200,7,Bangalore,Interview
415,2026-04-02,65,BI Analyst,Mumbai,498944,1485510,992227,Deloitte,IT,126,3,Delhi,Rejected
416,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,34,0,Pune,Rejected
417,2026-04-02,53,Business Analyst,Bangalore,592460,1353517,972988,Amazon,Consulting,72,7,Hyderabad,Shortlisted
418,2026-04-02,234,BI Analyst,Bangalore,738811,1347787,1043299,Deloitte,Consulting,103,5,Mumbai,Hired
419,2026-04-02,221,Data Scientist,Delhi,596876,1266422,931649,Cognizant,Ecommerce,121,5,Delhi,Interview
420,2026-04-02,133,Data Analyst,Mumbai,603149,1233976,918562,Cognizant,Analytics,188,1,Hyderabad,Rejected
421,2026-04-02,136,Business Analyst,Pune,769479,1408027,1088753,Capgemini,Consulting,73,2,Bangalore,Hired
422,2026-04-02,199,Data Scientist,Pune,450891,1192563,821727,Deloitte,Analytics,112,3,Bangalore,Rejected
423,2026-04-02,126,SQL Developer,Bangalore,678895,1417869,1048382,Deloitte,Consulting,72,7,Hyderabad,Hired
424,2026-04-02,110,Data Scientist,Delhi,434093,1110748,772420,TCS,Finance,175,8,Delhi,Applied
425,2026-04-02,274,SQL Developer,Hyderabad,603274,1090878,847076,Amazon,IT,73,2,Bangalore,Interview
426,2026-04-02,225,BI Analyst,Delhi,610104,1294512,952308,Cognizant,Analytics,52,3,Delhi,Applied
427,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,34,0,Pune,Shortlisted
428,2026-04-02,153,Data Analyst,Hyderabad,748369,1023041,885705,Infosys,Analytics,32,3,Bangalore,Applied
429,2026-04-02,236,Data Analyst,Hyderabad,490631,1251075,870853,Microsoft,Analytics,146,8,Mumbai,Hired
430,2026-04-02,198,Data Scientist,Mumbai,523519,1008650,766084,Capgemini,Consulting,170,5,Pune,Rejected
431,2026-04-02,283,Business Analyst,Delhi,749895,1050191,900043,Infosys,Consulting,142,0,Pune,Rejected
432,2026-04-02,13,Data Scientist,Mumbai,615638,1399551,1007594,Capgemini,Consulting,197,0,Hyderabad,Applied
433,2026-04-02,2,BI Analyst,Pune,768295,910241,839268,Cognizant,Analytics,1,3,Hyderabad,Interview
434,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,24,0,Bangalore,Interview
435,2026-04-02,136,Business Analyst,Pune,769479,1408027,1088753,Capgemini,Consulting,30,2,Mumbai,Rejected
436,2026-04-02,42,BI Analyst,Bangalore,621639,952851,787245,Microsoft,Analytics,70,3,Bangalore,Shortlisted
437,2026-04-02,15,SQL Developer,Hyderabad,587670,938760,763215,Google,IT,57,0,Mumbai,Shortlisted
438,2026-04-02,158,Data Analyst,Bangalore,458883,1399236,929059,Cognizant,Ecommerce,30,2,Mumbai,Shortlisted
439,2026-04-02,213,Data Analyst,Hyderabad,705092,1228883,966987,Infosys,Analytics,112,3,Bangalore,Hired
440,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,191,3,Pune,Hired
441,2026-04-02,169,Business Analyst,Pune,501577,970692,736134,Cognizant,IT,173,5,Bangalore,Interview
442,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,165,2,Pune,Rejected
443,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,22,3,Delhi,Interview
